invoice_ID,order_ID,customer_ID,invoice_date,due_date,total_amount,tax_amount,discount_amount,status,created_at,updated_at,note
857,416,89,2025-10-31 02:56:25,2025-12-08 02:56:25,8238.45,576.69,705.88,Paid,2025-10-31 02:56:25,2025-11-09 02:56:25,Security tough gas include position mention.
858,95,38,2025-10-27 02:56:25,2025-11-24 02:56:25,7062.77,494.39,0.0,Paid,2025-10-27 02:56:25,2025-11-11 02:56:25,
859,642,120,2025-10-30 02:56:25,2025-11-20 02:56:25,1524.27,106.7,0.0,Overdue,2025-10-30 02:56:25,2025-11-14 02:56:25,Contain pattern education boy provide note approach.
860,83,200,2025-10-30 02:56:25,2025-11-16 02:56:25,3365.64,235.59,32.48,Paid,2025-10-30 02:56:25,,Leave near fact attack better rise maintain former campaign pretty.
861,586,136,2025-10-21 02:56:25,2025-11-26 02:56:25,3839.57,268.77,324.77,Unpaid,2025-10-21 02:56:25,,Expect attorney cover magazine foreign.
862,39,103,2025-09-08 02:56:25,2025-10-09 02:56:25,7917.62,554.23,0.0,Overdue,2025-09-08 02:56:25,2025-09-11 02:56:25,
863,266,167,2025-09-14 02:56:25,2025-09-29 02:56:25,5523.97,386.68,0.0,Unpaid,2025-09-14 02:56:25,2025-10-08 02:56:25,
864,218,180,2025-09-16 02:56:25,2025-10-04 02:56:25,9280.2,649.61,0.0,Overdue,2025-09-16 02:56:25,2025-10-08 02:56:25,
865,575,87,2025-10-04 02:56:25,2025-11-09 02:56:25,9598.6,671.9,340.58,Unpaid,2025-10-04 02:56:25,2025-10-20 02:56:25,Really charge note space when.
866,640,116,2025-09-14 02:56:25,2025-10-09 02:56:25,1674.35,117.2,22.76,Unpaid,2025-09-14 02:56:25,,
867,62,69,2025-10-30 02:56:25,2025-11-16 02:56:25,3617.1,253.2,102.59,Overdue,2025-10-30 02:56:25,,
868,357,187,2025-09-09 02:56:25,2025-10-08 02:56:25,2645.8,185.21,260.6,Unpaid,2025-09-09 02:56:25,2025-09-11 02:56:25,
869,463,138,2025-09-11 02:56:25,2025-10-11 02:56:25,9421.28,659.49,12.05,Overdue,2025-09-11 02:56:25,2025-09-14 02:56:25,Above east develop science.
870,743,143,2025-10-25 02:56:25,2025-11-13 02:56:25,4250.71,297.55,0.0,Paid,2025-10-25 02:56:25,,
871,451,132,2025-10-22 02:56:25,2025-11-08 02:56:25,3955.24,276.87,79.21,Unpaid,2025-10-22 02:56:25,2025-11-17 02:56:25,Everybody growth quickly former lose knowledge simple main board population bank exactly step.
872,547,66,2025-10-15 02:56:25,2025-11-23 02:56:25,7278.19,509.47,0.0,Unpaid,2025-10-15 02:56:25,,
873,927,55,2025-09-02 02:56:25,2025-09-29 02:56:25,3882.92,271.8,0.0,Unpaid,2025-09-02 02:56:25,,
874,18,37,2025-10-23 02:56:25,2025-12-01 02:56:25,4819.03,337.33,235.82,Paid,2025-10-23 02:56:25,2025-10-27 02:56:25,Cultural safe phone road throughout support.
875,387,101,2025-09-09 02:56:25,2025-09-26 02:56:25,5232.28,366.26,93.71,Overdue,2025-09-09 02:56:25,2025-09-13 02:56:25,All old if operation trade necessary myself your.
876,675,126,2025-09-14 02:56:25,2025-10-01 02:56:25,6780.27,474.62,0.0,Unpaid,2025-09-14 02:56:25,,President chance hotel through operation tax card may bed hair action draw who word.
877,268,85,2025-10-01 02:56:25,2025-11-01 02:56:25,2985.82,209.01,256.68,Overdue,2025-10-01 02:56:25,2025-10-25 02:56:25,Serious cell city not not the certainly rule.
878,1,51,2025-09-06 02:56:25,2025-10-20 02:56:25,1631.77,114.22,139.17,Unpaid,2025-09-06 02:56:25,2025-09-07 02:56:25,American seven discussion enough doctor protect military social hold.
879,427,95,2025-09-06 02:56:25,2025-10-13 02:56:25,2059.37,144.16,64.35,Unpaid,2025-09-06 02:56:25,2025-09-09 02:56:25,
880,257,124,2025-10-01 02:56:25,2025-11-06 02:56:25,5760.95,403.27,0.0,Unpaid,2025-10-01 02:56:25,2025-10-28 02:56:25,Thing always possible billion why.
881,523,175,2025-10-07 02:56:25,2025-10-30 02:56:25,5199.57,363.97,0.0,Overdue,2025-10-07 02:56:25,2025-10-31 02:56:25,
882,139,23,2025-10-12 02:56:25,2025-10-28 02:56:25,767.4,53.72,64.23,Unpaid,2025-10-12 02:56:25,,
883,495,161,2025-09-14 02:56:25,2025-10-27 02:56:25,6438.95,450.73,275.68,Unpaid,2025-09-14 02:56:25,2025-09-15 02:56:25,
884,774,34,2025-10-17 02:56:25,2025-11-08 02:56:25,6656.79,465.98,0.0,Overdue,2025-10-17 02:56:25,2025-10-26 02:56:25,Strong enjoy name community president half.
885,681,41,2025-10-31 02:56:25,2025-12-02 02:56:25,3598.11,251.87,310.65,Overdue,2025-10-31 02:56:25,2025-11-13 02:56:25,Might heavy trade might good test main lot.
886,625,82,2025-09-25 02:56:25,2025-10-10 02:56:25,9864.77,690.53,385.02,Overdue,2025-09-25 02:56:25,2025-10-10 02:56:25,According think key discover method exactly change church own stage.
887,535,104,2025-10-11 02:56:25,2025-11-10 02:56:25,5276.3,369.34,0.0,Unpaid,2025-10-11 02:56:25,2025-10-20 02:56:25,Increase form box push look opportunity positive improve during.
888,442,40,2025-10-20 02:56:25,2025-11-19 02:56:25,6536.72,457.57,0.0,Paid,2025-10-20 02:56:25,,
889,67,190,2025-10-14 02:56:25,2025-11-06 02:56:25,951.55,66.61,0.0,Unpaid,2025-10-14 02:56:25,,
890,168,99,2025-10-27 02:56:25,2025-12-03 02:56:25,8519.78,596.38,286.98,Paid,2025-10-27 02:56:25,2025-11-12 02:56:25,Of claim picture always occur argue.
891,634,119,2025-10-10 02:56:25,2025-11-19 02:56:25,1228.29,85.98,0.0,Overdue,2025-10-10 02:56:25,,Two might if wide point these road start water.
892,318,81,2025-10-20 02:56:25,2025-11-17 02:56:25,4321.86,302.53,0.0,Unpaid,2025-10-20 02:56:25,2025-11-06 02:56:25,Last yeah test color.
893,153,152,2025-09-22 02:56:25,2025-10-29 02:56:25,5404.13,378.29,269.78,Overdue,2025-09-22 02:56:25,,
894,178,170,2025-10-03 02:56:25,2025-10-26 02:56:25,9403.05,658.21,0.0,Overdue,2025-10-03 02:56:25,,
895,205,16,2025-09-03 02:56:25,2025-10-06 02:56:25,7402.84,518.2,148.54,Unpaid,2025-09-03 02:56:25,2025-09-07 02:56:25,
896,374,102,2025-09-14 02:56:25,2025-10-08 02:56:25,8519.16,596.34,732.81,Paid,2025-09-14 02:56:25,2025-10-11 02:56:25,Over some star consider process enough right garden law opportunity.
897,72,68,2025-09-21 02:56:25,2025-10-11 02:56:25,2936.24,205.54,0.0,Unpaid,2025-09-21 02:56:25,2025-09-25 02:56:25,Her car admit mission training range step.
898,657,31,2025-09-11 02:56:25,2025-10-22 02:56:25,3450.14,241.51,342.01,Unpaid,2025-09-11 02:56:25,2025-09-12 02:56:25,Benefit live pass although six me brother lot candidate owner still to.
899,828,138,2025-10-24 02:56:25,2025-11-08 02:56:25,2954.77,206.83,0.0,Overdue,2025-10-24 02:56:25,2025-11-13 02:56:25,
900,113,51,2025-09-16 02:56:25,2025-10-16 02:56:25,7931.22,555.19,711.04,Unpaid,2025-09-16 02:56:25,2025-10-13 02:56:25,Miss have analysis morning director sort smile high open scientist seven recent.
901,393,153,2025-09-05 02:56:25,2025-10-01 02:56:25,6880.88,481.66,0.0,Unpaid,2025-09-05 02:56:25,,
902,609,43,2025-10-24 02:56:25,2025-11-15 02:56:25,1563.36,109.44,0.0,Paid,2025-10-24 02:56:25,2025-11-19 02:56:25,
903,859,5,2025-09-13 02:56:25,2025-10-27 02:56:25,5489.97,384.3,49.55,Overdue,2025-09-13 02:56:25,2025-10-08 02:56:25,International effort she travel base our myself.
904,844,104,2025-09-11 02:56:25,2025-10-19 02:56:25,7567.61,529.73,0.0,Paid,2025-09-11 02:56:25,2025-09-16 02:56:25,Country remember smile official brother according pressure reach.
905,206,140,2025-10-04 02:56:25,2025-11-01 02:56:25,2915.91,204.11,0.0,Unpaid,2025-10-04 02:56:25,2025-10-26 02:56:25,
906,584,135,2025-10-12 02:56:25,2025-11-13 02:56:25,4525.92,316.81,0.0,Unpaid,2025-10-12 02:56:25,,
907,258,104,2025-10-09 02:56:25,2025-11-08 02:56:25,7298.88,510.92,0.0,Paid,2025-10-09 02:56:25,2025-11-06 02:56:25,
908,305,74,2025-09-09 02:56:25,2025-10-17 02:56:25,6791.12,475.38,0.0,Overdue,2025-09-09 02:56:25,,
909,490,120,2025-10-16 02:56:25,2025-11-17 02:56:25,4154.56,290.82,0.0,Overdue,2025-10-16 02:56:25,2025-11-10 02:56:25,
910,412,72,2025-09-28 02:56:25,2025-11-09 02:56:25,2745.63,192.19,2.16,Unpaid,2025-09-28 02:56:25,,
911,231,90,2025-10-13 02:56:25,2025-10-30 02:56:25,9395.06,657.65,0.0,Unpaid,2025-10-13 02:56:25,2025-11-10 02:56:25,Impact blood international one end movie north partner yeah however data need.
912,469,37,2025-09-22 02:56:25,2025-10-17 02:56:25,8854.94,619.85,0.0,Unpaid,2025-09-22 02:56:25,,Lot have never effect fill general relationship.
913,664,123,2025-09-10 02:56:25,2025-10-19 02:56:25,9434.71,660.43,389.62,Unpaid,2025-09-10 02:56:25,,
914,164,178,2025-09-10 02:56:25,2025-09-28 02:56:25,8331.81,583.23,0.0,Overdue,2025-09-10 02:56:25,2025-09-23 02:56:25,
915,749,67,2025-09-10 02:56:25,2025-10-12 02:56:25,7508.96,525.63,20.54,Paid,2025-09-10 02:56:25,2025-09-15 02:56:25,
916,143,155,2025-09-12 02:56:25,2025-10-17 02:56:25,1792.88,125.5,112.65,Unpaid,2025-09-12 02:56:25,2025-09-15 02:56:25,Talk process security land record.
917,898,97,2025-09-08 02:56:25,2025-10-12 02:56:25,7014.66,491.03,0.0,Unpaid,2025-09-08 02:56:25,2025-10-05 02:56:25,
918,901,172,2025-10-16 02:56:25,2025-11-05 02:56:25,7030.94,492.17,0.0,Unpaid,2025-10-16 02:56:25,2025-10-29 02:56:25,Beyond meet skill song pass range appear home.
919,687,195,2025-09-06 02:56:25,2025-10-03 02:56:25,9475.19,663.26,0.0,Paid,2025-09-06 02:56:25,2025-09-06 02:56:25,
920,890,161,2025-09-21 02:56:25,2025-10-25 02:56:25,6452.96,451.71,0.0,Unpaid,2025-09-21 02:56:25,2025-10-13 02:56:25,
921,163,180,2025-10-29 02:56:25,2025-11-25 02:56:25,6371.04,445.97,0.0,Paid,2025-10-29 02:56:25,2025-11-09 02:56:25,Source statement likely.
922,129,28,2025-11-01 02:56:25,2025-12-08 02:56:25,5495.46,384.68,0.0,Unpaid,2025-11-01 02:56:25,,Itself ask develop bag also his worker pass minute represent.
923,6,152,2025-09-17 02:56:25,2025-10-08 02:56:25,2310.17,161.71,0.0,Unpaid,2025-09-17 02:56:25,2025-10-02 02:56:25,Arm similar compare manager action sure us million crime six member recognize past purpose.
924,767,93,2025-09-08 02:56:25,2025-09-29 02:56:25,6200.79,434.06,0.0,Unpaid,2025-09-08 02:56:25,,Dream a church you sister good house.
925,771,160,2025-10-06 02:56:25,2025-11-15 02:56:25,1886.46,132.05,49.39,Overdue,2025-10-06 02:56:25,2025-10-13 02:56:25,Customer address region try near risk next on girl spring difficult white lawyer identify above company.
926,175,54,2025-10-27 02:56:25,2025-11-11 02:56:25,4954.38,346.81,0.0,Overdue,2025-10-27 02:56:25,2025-11-02 02:56:25,
927,246,9,2025-09-17 02:56:25,2025-10-15 02:56:25,7492.99,524.51,71.39,Paid,2025-09-17 02:56:25,2025-10-16 02:56:25,Blood authority family water sort what then spend offer reason whom none.
928,461,82,2025-09-24 02:56:25,2025-11-08 02:56:25,6872.52,481.08,0.0,Overdue,2025-09-24 02:56:25,,Serious which learn leave only agree break attack.
929,19,99,2025-09-30 02:56:25,2025-11-03 02:56:25,4118.91,288.32,0.0,Overdue,2025-09-30 02:56:25,2025-10-30 02:56:25,
930,604,33,2025-10-30 02:56:25,2025-12-02 02:56:25,2204.04,154.28,108.62,Unpaid,2025-10-30 02:56:25,,Quality discover firm western might act strategy eat.
931,872,122,2025-09-17 02:56:25,2025-10-18 02:56:25,4612.83,322.9,144.51,Paid,2025-09-17 02:56:25,2025-10-13 02:56:25,Human see garden never condition finish despite.
932,797,143,2025-09-03 02:56:25,2025-10-01 02:56:25,3187.79,223.15,0.0,Overdue,2025-09-03 02:56:25,,
933,528,64,2025-09-29 02:56:25,2025-10-24 02:56:25,4639.87,324.79,341.9,Unpaid,2025-09-29 02:56:25,,Especially water raise travel material current save their deal dark economic peace choose blood turn.
934,148,79,2025-10-29 02:56:25,2025-11-19 02:56:25,1911.9,133.83,6.86,Unpaid,2025-10-29 02:56:25,2025-11-12 02:56:25,Pass share must amount lot per manage world to than make worker trouble exactly.
935,727,123,2025-10-30 02:56:25,2025-11-28 02:56:25,3886.94,272.09,0.0,Unpaid,2025-10-30 02:56:25,2025-11-02 02:56:25,
936,484,42,2025-09-07 02:56:25,2025-09-26 02:56:25,1674.72,117.23,145.39,Paid,2025-09-07 02:56:25,,
937,892,18,2025-09-10 02:56:25,2025-10-03 02:56:25,5850.85,409.56,0.0,Paid,2025-09-10 02:56:25,2025-09-10 02:56:25,
938,213,148,2025-09-26 02:56:25,2025-10-16 02:56:25,4455.98,311.92,342.33,Overdue,2025-09-26 02:56:25,2025-10-06 02:56:25,Seek campaign moment institution vote.
939,689,88,2025-10-07 02:56:25,2025-11-02 02:56:25,6108.22,427.58,0.0,Unpaid,2025-10-07 02:56:25,2025-10-09 02:56:25,Maybe hour rather company with recently least.
940,223,156,2025-10-03 02:56:25,2025-11-07 02:56:25,9574.41,670.21,0.0,Paid,2025-10-03 02:56:25,2025-10-04 02:56:25,
941,137,118,2025-09-02 02:56:25,2025-10-01 02:56:25,3586.7,251.07,0.0,Overdue,2025-09-02 02:56:25,,
942,404,86,2025-10-24 02:56:25,2025-11-14 02:56:25,8701.15,609.08,0.0,Unpaid,2025-10-24 02:56:25,2025-10-25 02:56:25,
943,823,93,2025-09-27 02:56:25,2025-11-11 02:56:25,6221.77,435.52,158.76,Paid,2025-09-27 02:56:25,,
944,734,14,2025-10-27 02:56:25,2025-11-11 02:56:25,8597.29,601.81,670.15,Unpaid,2025-10-27 02:56:25,2025-11-26 02:56:25,
945,236,176,2025-10-25 02:56:25,2025-11-18 02:56:25,5163.03,361.41,416.32,Unpaid,2025-10-25 02:56:25,,
946,674,155,2025-10-10 02:56:25,2025-11-15 02:56:25,1413.06,98.91,28.24,Unpaid,2025-10-10 02:56:25,,Activity decision ok foot party employee.
947,496,86,2025-10-27 02:56:25,2025-12-05 02:56:25,4514.1,315.99,84.12,Overdue,2025-10-27 02:56:25,2025-10-28 02:56:25,
948,777,150,2025-10-03 02:56:25,2025-11-08 02:56:25,2630.19,184.11,0.0,Paid,2025-10-03 02:56:25,,
949,265,41,2025-09-21 02:56:25,2025-10-22 02:56:25,1297.72,90.84,10.28,Unpaid,2025-09-21 02:56:25,2025-09-25 02:56:25,
950,133,160,2025-10-13 02:56:25,2025-11-23 02:56:25,2862.21,200.35,162.73,Overdue,2025-10-13 02:56:25,2025-10-14 02:56:25,
